,Timestamp,Date,Time,Source.IP,Source.Port,Destination.IP,Destination.Port,ACK.Flag.Count,Down.Up.Ratio,Total.Fwd.Packets,L7Protocol,ProtocolName
49926,26/04/201711:15:05,2017-04-26,11:15:05,10.200.7.9,3128,192.168.180.37,3464,1,0,13,7,HTTP
49933,26/04/201711:15:05,2017-04-26,11:15:05,10.200.7.9,3128,192.168.127.54,50638,1,1,2,7,HTTP
50015,26/04/201711:14:59,2017-04-26,11:14:59,10.200.7.9,38240,172.16.141.247,2221,0,0,37,7,HTTP
50208,26/04/201711:15:06,2017-04-26,11:15:06,10.200.7.9,38362,172.16.141.247,2221,0,0,29,7,HTTP
50397,26/04/201711:15:08,2017-04-26,11:15:08,10.200.7.9,60801,192.168.32.116,52323,0,1,4,7,HTTP
50403,26/04/201711:15:08,2017-04-26,11:15:08,10.200.7.9,60802,192.168.32.116,52323,0,1,4,7,HTTP
50407,26/04/201711:15:08,2017-04-26,11:15:08,10.200.7.9,60805,192.168.32.116,52323,0,0,4,7,HTTP
50433,26/04/201711:15:08,2017-04-26,11:15:08,10.200.7.9,60807,192.168.32.116,52323,0,1,4,7,HTTP
50598,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2387,0,0,2,7,HTTP
50599,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2387,0,0,13,7,HTTP
50600,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2388,0,0,16,7,HTTP
50601,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2389,1,0,16,7,HTTP
50602,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2388,0,0,2,7,HTTP
50603,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2389,1,0,2,7,HTTP
50604,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2389,1,0,2,7,HTTP
50614,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3498,0,0,2,91,SSL
50616,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3498,0,0,2,91,SSL
50670,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3500,0,0,5,7,HTTP
50672,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3500,0,0,2,7,HTTP
50675,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3500,0,0,2,7,HTTP
50708,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.32.59,56524,0,0,2,7,HTTP
50711,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.32.59,56524,0,0,2,7,HTTP
50726,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.42.76,53847,0,0,2,7,HTTP
50727,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.42.76,53847,1,0,2,7,HTTP
50734,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3502,1,0,4,7,HTTP
50735,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3502,1,0,2,7,HTTP
50782,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3504,1,0,3,91,SSL
50786,26/04/201711:15:10,2017-04-26,11:15:10,10.200.7.9,3128,192.168.180.37,3504,0,0,3,91,SSL
50825,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3506,1,0,4,7,HTTP
50827,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3506,0,0,3,7,HTTP
50828,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3506,1,0,2,7,HTTP
50915,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3508,0,0,3,7,HTTP
50917,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3508,1,0,2,7,HTTP
50968,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,192.168.180.37,3510,0,0,3,7,HTTP
51009,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.190.57,2390,1,0,2,7,HTTP
51010,26/04/201711:15:09,2017-04-26,11:15:09,10.200.7.9,3128,192.168.190.57,2390,0,0,34,7,HTTP
51011,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.190.57,2391,0,0,2,7,HTTP
51012,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.190.57,2391,0,0,17,7,HTTP
51013,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.190.57,2392,0,0,20,7,HTTP
51015,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.190.57,2392,0,0,2,7,HTTP
51019,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3512,1,0,2,7,HTTP
51020,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3512,0,0,4,7,HTTP
51042,26/04/201711:12:59,2017-04-26,11:12:59,10.200.7.9,3128,192.168.190.57,1876,1,0,100,7,HTTP
51046,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3514,1,0,2,7,HTTP
51049,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3514,0,0,4,7,HTTP
51081,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.35,53948,0,0,29,7,HTTP
51109,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3516,0,0,3,7,HTTP
51110,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3516,0,0,3,7,HTTP
51132,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.35,53952,0,0,30,7,HTTP
51135,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.35,53952,0,0,2,7,HTTP
51137,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.35,53953,1,0,26,7,HTTP
51162,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,192.168.180.37,3520,0,0,5,7,HTTP
51184,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.10.9,58124,0,0,2,7,HTTP
51190,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.10.9,58122,0,0,2,7,HTTP
51210,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.32.129,54192,0,0,2,7,HTTP
51213,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.32.129,54192,0,0,2,7,HTTP
51228,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.35,53954,0,0,42,131,HTTP_PROXY
51233,26/04/201711:12:58,2017-04-26,11:12:58,10.200.7.9,3128,192.168.190.57,1871,1,0,194,7,HTTP
51236,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.190.57,2397,1,0,15,7,HTTP
51238,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.190.57,2397,0,0,3,7,HTTP
51239,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.190.57,2397,0,0,2,7,HTTP
51241,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.190.57,2396,0,0,15,7,HTTP
51245,26/04/201711:13:12,2017-04-26,11:13:12,10.200.7.9,3128,172.17.1.110,49662,0,0,49,7,HTTP
51247,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,172.17.1.110,49662,0,0,4,7,HTTP
51249,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,172.17.1.110,49662,1,0,2,7,HTTP
51257,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.90.102,55426,0,2,1,7,HTTP
51258,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.90.102,55426,1,0,3,7,HTTP
51266,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,172.19.1.35,53957,0,0,36,131,HTTP_PROXY
51277,26/04/201711:15:03,2017-04-26,11:15:03,10.200.7.9,3128,192.168.32.5,51217,0,0,19,7,HTTP
51300,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.180.37,3522,1,0,3,7,HTTP
51301,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.180.37,3522,1,0,2,7,HTTP
51302,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.180.37,3522,1,0,2,7,HTTP
51410,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.32.129,54145,0,0,5,7,HTTP
51413,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.32.129,54145,0,0,8,7,HTTP
51468,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.180.37,3524,1,0,3,7,HTTP
51469,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.180.37,3524,0,0,2,7,HTTP
51493,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3526,0,0,5,7,HTTP
51515,26/04/201711:12:59,2017-04-26,11:12:59,10.200.7.9,3128,192.168.190.57,1873,0,0,74,7,HTTP
51595,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,172.19.1.35,53961,1,0,37,131,HTTP_PROXY
51598,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,172.19.1.35,53961,1,0,2,131,HTTP_PROXY
51612,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.90.82,53647,1,0,2,7,HTTP
51617,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.90.82,53647,1,0,2,7,HTTP
51629,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3528,1,0,2,7,HTTP
51630,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3528,0,0,3,7,HTTP
51631,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3528,0,0,2,7,HTTP
51674,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3530,1,0,3,7,HTTP
51675,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3530,0,0,3,7,HTTP
51676,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,192.168.180.37,3530,1,0,2,7,HTTP
51702,26/04/201711:15:11,2017-04-26,11:15:11,10.200.7.9,3128,172.19.1.254,51205,0,0,63,7,HTTP
51703,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.19.1.254,51205,1,0,2,7,HTTP
51705,26/04/201711:15:14,2017-04-26,11:15:14,10.200.7.9,3128,172.19.1.254,51207,1,0,42,7,HTTP
51706,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.19.1.254,51207,1,0,2,7,HTTP
51716,26/04/201711:15:03,2017-04-26,11:15:03,10.200.7.9,3128,172.19.1.254,51192,1,0,5,7,HTTP
51717,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.19.1.254,51192,0,0,2,7,HTTP
51727,26/04/201711:15:12,2017-04-26,11:15:12,10.200.7.9,3128,172.19.1.254,51203,0,0,57,7,HTTP
51728,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.19.1.254,51203,0,0,2,7,HTTP
51781,26/04/201711:15:00,2017-04-26,11:15:00,10.200.7.9,3128,172.17.1.110,49812,1,0,371,7,HTTP
51783,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.17.1.110,49812,0,0,2,7,HTTP
51784,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,172.17.1.110,49812,1,0,2,7,HTTP
51790,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3532,0,0,2,7,HTTP
51793,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3532,1,0,4,7,HTTP
51823,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3534,0,0,3,7,HTTP
51824,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3534,1,0,3,7,HTTP
51825,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3534,1,0,2,7,HTTP
51829,26/04/201711:15:13,2017-04-26,11:15:13,10.200.7.9,3128,192.168.190.57,2398,0,0,95,131,HTTP_PROXY
51830,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.190.57,2398,1,0,2,131,HTTP_PROXY
51831,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.190.57,2398,1,0,2,131,HTTP_PROXY
51856,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3536,1,0,3,7,HTTP
51860,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.180.37,3536,0,0,4,7,HTTP
51897,26/04/201711:15:15,2017-04-26,11:15:15,10.200.7.9,3128,192.168.60.15,49726,1,1,3,7,HTTP
51905,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.10.103,63196,0,0,2,7,HTTP
51906,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.10.103,63196,0,0,2,7,HTTP
51981,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.180.37,3540,0,0,19,7,HTTP
52040,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.180.37,3542,0,0,3,7,HTTP
52043,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.180.37,3542,0,0,2,7,HTTP
52098,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,192.168.180.37,3544,1,0,2,7,HTTP
52170,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.180.37,3546,0,0,2,7,HTTP
52173,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.180.37,3546,0,0,2,7,HTTP
52264,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54855,1,0,2,7,HTTP
52266,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54855,1,0,2,7,HTTP
52271,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54868,1,0,2,131,HTTP_PROXY
52273,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54868,0,0,2,131,HTTP_PROXY
52274,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54860,0,0,2,7,HTTP
52277,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54859,1,0,2,7,HTTP
52278,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54858,0,0,2,7,HTTP
52279,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54858,1,0,2,7,HTTP
52280,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54866,1,0,2,7,HTTP
52283,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.49,54866,0,0,2,7,HTTP
52315,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.42.102,57234,0,0,2,7,HTTP
52318,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.42.102,57234,0,0,2,7,HTTP
52325,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.180.37,3548,0,0,3,7,HTTP
52328,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.180.37,3548,1,0,3,7,HTTP
52364,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.70,61009,1,0,2,7,HTTP
52365,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.70,61009,1,0,2,7,HTTP
52382,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.99,55166,1,0,2,7,HTTP
52383,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.99,55188,0,0,2,7,HTTP
52386,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.32.99,55188,1,0,2,7,HTTP
52387,26/04/201711:13:17,2017-04-26,11:13:17,10.200.7.9,3128,192.168.32.161,49602,1,0,2337,131,HTTP_PROXY
52410,26/04/201711:15:17,2017-04-26,11:15:17,10.200.7.9,3128,192.168.180.37,3550,1,0,4,7,HTTP
52443,26/04/201711:13:17,2017-04-26,11:13:17,10.200.7.9,3128,192.168.130.27,49746,0,0,1992,131,HTTP_PROXY
52450,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.49,60106,1,0,2,7,HTTP
52452,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.49,60106,1,2,1,7,HTTP
52453,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.49,60106,0,0,3,7,HTTP
52465,26/04/201711:15:16,2017-04-26,11:15:16,10.200.7.9,3128,172.18.1.103,60673,1,0,10,7,HTTP
52466,26/04/201711:13:18,2017-04-26,11:13:18,10.200.7.9,3128,192.168.42.88,49367,1,0,4130,131,HTTP_PROXY
52467,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,172.18.1.103,60673,1,0,2,7,HTTP
52468,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,172.18.1.103,60673,1,0,2,7,HTTP
52489,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.37,3552,0,0,3,7,HTTP
52493,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.37,3552,0,0,3,7,HTTP
52518,26/04/201711:13:18,2017-04-26,11:13:18,10.200.7.9,3128,192.168.42.98,64905,1,0,1060,131,HTTP_PROXY
52529,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,172.18.1.103,60674,1,0,16,7,HTTP
52530,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.37,3554,0,1,2,131,HTTP_PROXY
52563,26/04/201711:13:17,2017-04-26,11:13:17,10.200.7.9,3128,10.230.1.5,50676,1,0,254,131,HTTP_PROXY
52594,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.42.101,60130,0,0,2,7,HTTP
52596,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.42.101,60130,1,0,2,7,HTTP
52603,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.37,3556,1,0,4,7,HTTP
52604,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.180.37,3556,1,0,2,7,HTTP
52606,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.42.68,4520,0,0,2,7,HTTP
52617,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,172.18.1.103,60675,1,0,11,7,HTTP
52618,26/04/201711:13:18,2017-04-26,11:13:18,10.200.7.9,3128,192.168.81.25,50403,0,0,108,131,HTTP_PROXY
52631,26/04/201711:14:14,2017-04-26,11:14:14,10.200.7.9,3128,192.168.42.68,4540,1,0,60,131,HTTP_PROXY
52632,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.42.68,4540,0,0,2,131,HTTP_PROXY
52633,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,192.168.42.68,4540,1,0,2,131,HTTP_PROXY
52674,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.180.37,3558,0,0,2,7,HTTP
52689,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,172.17.1.110,49840,0,0,11,7,HTTP
52716,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50763,1,0,2,7,HTTP
52717,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50762,1,0,2,7,HTTP
52718,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50762,1,0,2,7,HTTP
52720,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50763,1,0,2,7,HTTP
52721,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50760,0,0,2,7,HTTP
52724,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.10.48,50760,1,0,2,7,HTTP
52750,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.180.37,3560,0,0,4,7,HTTP
52751,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.180.37,3560,1,0,2,7,HTTP
52774,26/04/201711:13:04,2017-04-26,11:13:04,10.200.7.9,3128,192.168.50.5,50146,0,0,11,7,HTTP
52778,26/04/201711:13:19,2017-04-26,11:13:19,10.200.7.9,3128,10.230.1.150,49443,1,0,379,131,HTTP_PROXY
52782,26/04/201711:13:19,2017-04-26,11:13:19,10.200.7.9,3128,192.168.72.94,56012,0,0,488,131,HTTP_PROXY
52795,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,172.18.1.103,60676,0,0,2,7,HTTP
52796,26/04/201711:15:18,2017-04-26,11:15:18,10.200.7.9,3128,172.18.1.103,60676,1,0,24,7,HTTP
52823,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.180.37,3562,0,0,3,7,HTTP
52841,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.90.26,51456,0,0,2,7,HTTP
52858,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.40.12,54949,0,0,2,7,HTTP
52867,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3564,1,0,3,7,HTTP
52868,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3564,0,0,2,7,HTTP
52869,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3564,1,0,2,7,HTTP
52907,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,172.17.1.110,49848,0,0,12,7,HTTP
52909,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,172.17.1.110,49848,1,0,2,7,HTTP
52929,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3566,0,0,3,7,HTTP
53033,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3568,0,0,4,7,HTTP
53034,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.180.37,3568,0,0,2,7,HTTP
53055,26/04/201711:13:20,2017-04-26,11:13:20,10.200.7.9,48859,172.16.255.183,53,0,0,2667,126,GOOGLE
53069,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.10.11,53890,0,0,3,7,HTTP
53070,26/04/201711:15:20,2017-04-26,11:15:20,10.200.7.9,3128,192.168.10.11,53890,1,0,2,7,HTTP
53071,26/04/201711:15:19,2017-04-26,11:15:19,10.200.7.9,3128,192.168.60.15,49817,0,0,7,7,HTTP
53132,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3572,0,0,4,7,HTTP
53133,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3572,0,0,2,7,HTTP
53164,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.129,54200,1,0,2,7,HTTP
53167,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.129,54200,0,0,2,7,HTTP
53178,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.129,54209,0,0,2,7,HTTP
53181,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.129,54209,0,0,2,7,HTTP
53236,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3576,0,0,2,7,HTTP
53238,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3576,0,0,2,7,HTTP
53241,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3576,0,0,3,7,HTTP
53244,26/04/201711:13:06,2017-04-26,11:13:06,10.200.7.9,3128,192.168.190.57,1899,0,0,56,7,HTTP
53275,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,61929,1,0,2,131,HTTP_PROXY
53276,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,61929,0,0,3,131,HTTP_PROXY
53284,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,61929,1,2,1,131,HTTP_PROXY
53291,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,62085,0,0,3,7,HTTP
53293,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,62085,0,2,1,7,HTTP
53301,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.131.3,60288,1,0,2,7,HTTP
53309,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.32.35,61930,0,2,1,131,HTTP_PROXY
53332,26/04/201711:15:00,2017-04-26,11:15:00,10.200.7.9,3128,172.19.1.176,55013,1,0,173,131,HTTP_PROXY
53334,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,172.19.1.176,55013,1,0,2,131,HTTP_PROXY
53367,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3578,0,0,3,7,HTTP
53368,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3578,1,0,3,7,HTTP
53369,26/04/201711:15:21,2017-04-26,11:15:21,10.200.7.9,3128,192.168.180.37,3578,0,0,2,7,HTTP
53483,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,192.168.180.37,3581,0,0,5,7,HTTP
53484,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,192.168.180.37,3581,1,0,2,7,HTTP
53565,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,192.168.180.37,3583,0,0,3,7,HTTP
53567,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,192.168.180.37,3583,0,0,2,7,HTTP
53620,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,172.17.1.110,49857,0,0,2,7,HTTP
53621,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,172.17.1.110,49857,0,0,9,7,HTTP
53623,26/04/201711:15:22,2017-04-26,11:15:22,10.200.7.9,3128,172.17.1.110,49857,1,0,3,7,HTTP
